run,experiment,fitness,eval_time_ms
7,21,128.496629359782,0.141
7,22,113.400432467017,0.141
7,23,66.0497829033085,0.141
7,24,126.114355663034,0.141
7,25,98.7717081623915,0.141
7,26,120.652603640083,0.141
7,27,145.482118333025,0.141
7,28,39.0622489302469,0.141
7,29,124.736220230647,0.141
8,0,56.8505812505708,0.1117
8,1,113.697341839783,0.1117
8,2,124.11687606718,0.1117
8,3,79.7626377043805,0.1117
8,4,98.930607933001,0.1117
8,5,96.9317623773232,0.1117
8,6,78.284252108719,0.1117
8,7,96.57947925191,0.1117
8,8,144.06306725502,0.1117
8,9,206.217812997012,0.1117
8,10,123.948867323787,0.1117
8,11,145.863886954052,0.1117
8,12,158.403891296114,0.1117
8,13,102.72221641886,0.1117
8,14,156.32187501587,0.1117
8,15,147.269745560171,0.1117
8,16,89.3839024876646,0.1117
8,17,152.617388929207,0.1117
8,18,134.427347947172,0.1117
8,19,224.254122902116,0.1117
8,20,130.789322775155,0.1117
8,21,139.382115494135,0.1117
8,22,147.836947055867,0.1117
8,23,138.74844076525,0.1117
8,24,109.316933458028,0.1117
8,25,91.2471499847637,0.1117
8,26,101.908303524738,0.1117
8,27,176.203292078852,0.1117
8,28,90.1525088665028,0.1117
8,29,163.949458203936,0.1117
9,0,117.025643375554,0.2136
9,1,133.339171885651,0.2136
9,2,135.856156448153,0.2136
9,3,51.5168043735969,0.2136
9,4,121.017526418575,0.2136
9,5,159.043069951879,0.2136
9,6,152.711340950463,0.2136
9,7,193.978519042082,0.2136
9,8,112.627659463205,0.2136
9,9,96.8699508882321,0.2136
9,10,184.057535928698,0.2136
9,11,87.6892058065265,0.2136
9,12,145.492850142268,0.2136
9,13,101.349249354343,0.2136
9,14,109.926416547947,0.2136
9,15,148.094098326262,0.2136
9,16,108.335190625297,0.2136
9,17,74.7147376586284,0.2136
9,18,92.7888136392134,0.2136
9,19,157.67935742218,0.2136
9,20,123.763984602799,0.2136
9,21,94.0572902389642,0.2136
9,22,110.95222658021,0.2136
9,23,76.4261630634555,0.2136
9,24,114.661729890219,0.2136
9,25,137.389034394228,0.2136
9,26,124.467623133446,0.2136
9,27,170.540678671102,0.2136
9,28,100.544249519595,0.2136
9,29,149.605614790583,0.2136
10,0,110.796620265037,0.141
10,1,156.571389922557,0.141
10,2,199.910374391859,0.141
10,3,137.909878111322,0.141
10,4,127.019461577057,0.141
10,5,109.247291441975,0.141
10,6,111.003630071178,0.141
10,7,73.3394215708443,0.141
10,8,84.408924390062,0.141
10,9,205.866204327628,0.141
10,10,122.577068401871,0.141
10,11,96.3333520090656,0.141
10,12,136.771325059781,0.141
10,13,144.223653541166,0.141
10,14,141.489151341028,0.141
10,15,136.292191935059,0.141
10,16,92.0234625682833,0.141
10,17,218.602629138063,0.141
10,18,83.345538962913,0.141
10,19,120.992036063828,0.141
10,20,184.528688586464,0.141
10,21,102.633634286265,0.141
10,22,73.6575926787765,0.141
10,23,116.552172887913,0.141
10,24,78.1719128984964,0.141
10,25,92.3282984910413,0.141
10,26,114.816360701441,0.141
10,27,83.4703223900574,0.141
10,28,114.032955741668,0.141
10,29,66.0359013498601,0.141
11,0,136.830490399308,0.1766
11,1,126.826337040268,0.1766
11,2,129.089468364597,0.1766
11,3,130.343459598665,0.1766
11,4,134.913840121204,0.1766
11,5,136.784539902532,0.1766
11,6,119.154570768341,0.1766
11,7,213.646141185331,0.1766
11,8,119.472850204562,0.1766
11,9,109.056045012918,0.1766
11,10,89.625229134557,0.1766
11,11,118.468177304776,0.1766
11,12,115.327701407615,0.1766
11,13,103.095007193374,0.1766
11,14,60.7235387845109,0.1766
11,15,122.748861954186,0.1766
11,16,51.1581292049958,0.1766
11,17,145.214560731418,0.1766
11,18,106.669699057543,0.1766
11,19,156.384699840182,0.1766
11,20,121.842879468509,0.1766
11,21,116.61627021777,0.1766
11,22,100.276420192983,0.1766
11,23,112.259162089745,0.1766
11,24,53.6343576369043,0.1766
11,25,178.834582065995,0.1766
11,26,162.729552683786,0.1766
11,27,122.760784139919,0.1766
11,28,242.200048078252,0.1766
11,29,112.282129966854,0.1766
12,0,118.361269127356,0.3217
12,1,99.6994696249693,0.3217
12,2,174.806467808033,0.3217
12,3,54.5833035336763,0.3217
12,4,95.1123980077459,0.3217
12,5,95.1501983534782,0.3217
12,6,118.312795840558,0.3217
12,7,143.179157457022,0.3217
12,8,111.53577237464,0.3217
12,9,200.590892469909,0.3217
12,10,136.735788642325,0.3217
12,11,126.318184683083,0.3217
12,12,110.676026991897,0.3217
12,13,212.344192162547,0.3217
12,14,84.5139148183807,0.3217
12,15,84.1704438231979,0.3217
12,16,196.253535410653,0.3217
12,17,94.5028644354767,0.3217
12,18,75.4003295625214,0.3217
12,19,127.3994008878,0.3217
12,20,135.131183539131,0.3217
12,21,149.79759194369,0.3217
12,22,133.164118277568,0.3217
12,23,156.341531504733,0.3217
12,24,151.048776375039,0.3217
12,25,162.304169308721,0.3217
12,26,97.4478127214252,0.3217
12,27,153.224412576267,0.3217
12,28,199.189616202499,0.3217
12,29,80.663597880639,0.3217
13,0,49.8004959403321,0.1407
13,1,237.87044424795,0.1407
13,2,132.99241945951,0.1407
13,3,66.0640075241073,0.1407
13,4,77.6267917050551,0.1407
13,5,131.846360788152,0.1407
13,6,101.928729727493,0.1407
13,7,97.7701068141214,0.1407
13,8,102.02630038489,0.1407
13,9,143.973301124781,0.1407
13,10,110.462028960382,0.1407
13,11,69.5675848635944,0.1407
13,12,121.495599760769,0.1407
13,13,192.674449936635,0.1407
13,14,146.894698622774,0.1407
13,15,120.519859350106,0.1407
13,16,168.688063274923,0.1407
13,17,104.396260793039,0.1407
13,18,43.8714356951733,0.1407
13,19,132.834474632235,0.1407
13,20,117.272547459131,0.1407
13,21,167.655401374825,0.1407
13,22,166.099313822758,0.1407
13,23,109.651362721829,0.1407
13,24,140.914233228792,0.1407
13,25,106.010169551776,0.1407
13,26,174.393960900648,0.1407
13,27,200.482612642047,0.1407
13,28,180.907167494271,0.1407
13,29,147.331692365733,0.1407
14,0,169.638111860737,0.1408
14,1,144.043964044418,0.1408
14,2,188.984565967272,0.1408
14,3,198.697623265343,0.1408
14,4,143.840764294463,0.1408
14,5,112.574067435049,0.1408
14,6,143.743366629389,0.1408
14,7,101.105749619432,0.1408
14,8,90.2353472077536,0.1408
14,9,61.2911956415644,0.1408
14,10,73.3505906096649,0.1408
14,11,184.586447716513,0.1408
14,12,179.499735872177,0.1408
14,13,71.297446576495,0.1408
14,14,54.2268313171911,0.1408
14,15,77.9712815917766,0.1408
14,16,181.627530724094,0.1408
14,17,114.822560831748,0.1408
14,18,155.692651628944,0.1408
14,19,137.77064332895,0.1408
14,20,175.341199841871,0.1408
14,21,170.735841603001,0.1408
14,22,97.9535708653194,0.1408
14,23,126.368294684603,0.1408
14,24,157.696412876584,0.1408
14,25,136.294279867489,0.1408
14,26,126.640301833056,0.1408
14,27,197.790972423519,0.1408
14,28,144.640498930319,0.1408
14,29,188.74123310833,0.1408
15,0,92.6152902247857,0.196
15,1,131.657986759998,0.196
15,2,83.1733138171269,0.196
15,3,118.015230419206,0.196
15,4,82.3863844500501,0.196
15,5,159.964747617666,0.196
15,6,125.641634228015,0.196
15,7,174.430791635078,0.196
15,8,78.7197758811047,0.196
15,9,134.798158404774,0.196
15,10,162.326392633439,0.196
15,11,124.852861124487,0.196
15,12,116.666143368033,0.196
15,13,124.019920509538,0.196
15,14,172.732778670112,0.196
15,15,195.424295068075,0.196
15,16,73.2569044499633,0.196
15,17,84.8343668615514,0.196
15,18,191.308419048489,0.196
15,19,42.8709757239911,0.196
15,20,109.847017630402,0.196
15,21,99.8408685237712,0.196
15,22,138.598108483149,0.196
15,23,127.787764272451,0.196
15,24,173.966738639908,0.196
15,25,196.792579883764,0.196
15,26,165.239871759329,0.196
15,27,161.564731129068,0.196
15,28,63.0925920528253,0.196
15,29,162.495668312616,0.196
16,0,135.020464952227,0.1764
16,1,205.052366732377,0.1764
16,2,123.616101220611,0.1764
16,3,114.006350180509,0.1764
16,4,164.814222038955,0.1764
16,5,137.975551342856,0.1764
16,6,114.078190516982,0.1764
16,7,176.495990260292,0.1764
16,8,172.236084669557,0.1764
16,9,55.1295875843703,0.1764
16,10,140.149731577558,0.1764
16,11,57.5087602161453,0.1764
16,12,111.679911269973,0.1764
16,13,114.611622324241,0.1764
16,14,118.613293092451,0.1764
16,15,170.973471905898,0.1764
16,16,144.129922207371,0.1764
16,17,101.173172440037,0.1764
16,18,106.28568906913,0.1764
16,19,180.308448317378,0.1764
16,20,187.884030092663,0.1764
16,21,86.1963354661376,0.1764
16,22,140.831554737444,0.1764
16,23,131.197937601082,0.1764
16,24,147.968767678887,0.1764
16,25,56.5417317889148,0.1764
16,26,71.3113402907109,0.1764
16,27,177.153860221064,0.1764
16,28,140.457603285143,0.1764
16,29,122.751772463869,0.1764
17,0,69.6996532904939,0.2356
17,1,87.8341277202907,0.2356
17,2,137.905138915964,0.2356
17,3,70.9832076951493,0.2356
17,4,216.336906993074,0.2356
17,5,82.4289647937075,0.2356
17,6,62.2039917060821,0.2356
17,7,114.243902138895,0.2356
17,8,90.5090685292644,0.2356
17,9,76.2745175413557,0.2356
17,10,66.0559673387789,0.2356
17,11,45.0497621976028,0.2356
17,12,103.95206287436,0.2356
17,13,166.355823569918,0.2356
17,14,125.005709103565,0.2356
17,15,75.5480284894274,0.2356
17,16,94.1012834189475,0.2356
17,17,88.466281623385,0.2356
17,18,184.674980228403,0.2356
17,19,150.98402696426,0.2356
17,20,63.8983486440976,0.2356
17,21,107.641092322948,0.2356
17,22,105.929291706885,0.2356
17,23,164.047109616538,0.2356
17,24,55.8219127105981,0.2356
17,25,87.2496273969051,0.2356
17,26,93.3893565310634,0.2356
17,27,69.6956543565092,0.2356
17,28,149.728907202672,0.2356
17,29,150.250173070816,0.2356
18,0,124.925122917071,0.3217
18,1,109.197357389287,0.3217
18,2,74.8507656750494,0.3217
18,3,140.508684143317,0.3217
18,4,216.249479745714,0.3217
18,5,189.384962773627,0.3217
18,6,206.952730893317,0.3217
18,7,153.50673350582,0.3217
18,8,175.838348789803,0.3217
18,9,113.233012250707,0.3217
18,10,160.827061617777,0.3217
18,11,194.152032634053,0.3217
18,12,104.857470243241,0.3217
18,13,114.677058405855,0.3217
18,14,134.858673698629,0.3217
18,15,104.563868429737,0.3217
18,16,134.365861019878,0.3217
18,17,128.451748529988,0.3217
18,18,158.80460955456,0.3217
18,19,161.503071494801,0.3217
18,20,128.719724616638,0.3217
18,21,104.358543476049,0.3217
18,22,131.382336071447,0.3217
18,23,130.802407409835,0.3217
18,24,194.192122500852,0.3217
18,25,85.6610619459202,0.3217
18,26,146.340219212768,0.3217
18,27,151.307868992024,0.3217
18,28,110.736668239396,0.3217
18,29,170.266422383143,0.3217
19,0,144.126929803125,0.2353
19,1,95.6305555666214,0.2353
19,2,206.169820095174,0.2353
19,3,109.209687608765,0.2353
19,4,61.4725319686031,0.2353
19,5,77.5118244569876,0.2353
19,6,128.059106200826,0.2353
19,7,193.748094615887,0.2353
19,8,124.576143207881,0.2353
19,9,86.3300029886048,0.2353
19,10,42.709223688798,0.2353
19,11,97.7084937494416,0.2353
19,12,117.589934985588,0.2353
19,13,114.7756070337,0.2353
19,14,133.109600606813,0.2353
19,15,142.834012319981,0.2353
19,16,149.097522085375,0.2353
19,17,83.8496746218613,0.2353
19,18,64.6025365002027,0.2353
19,19,162.653582615719,0.2353
19,20,183.445845294866,0.2353
19,21,103.879048208267,0.2353
19,22,113.415536244367,0.2353
19,23,162.105068996344,0.2353
19,24,105.701297959009,0.2353
19,25,120.728209888422,0.2353
19,26,96.9254813578098,0.2353
19,27,198.764685812741,0.2353
19,28,78.4768957593323,0.2353
19,29,71.857631629292,0.2353
20,0,146.89350662393,0.1411
20,1,152.30610623414,0.1411
20,2,87.8242717594945,0.1411
20,3,205.281980213963,0.1411
20,4,190.768630867745,0.1411
20,5,134.774196816529,0.1411
20,6,158.584298838059,0.1411
20,7,60.6802537425979,0.1411
20,8,126.516602969956,0.1411
20,9,149.886382478554,0.1411
20,10,124.823490623106,0.1411
20,11,128.890484214841,0.1411
20,12,149.909609133089,0.1411
20,13,70.6811794603767,0.1411
20,14,197.381300869547,0.1411
20,15,132.308034052855,0.1411
20,16,210.367779221321,0.1411
20,17,136.334770939713,0.1411
20,18,89.1008519955868,0.1411
20,19,109.81078199087,0.1411
20,20,129.111260717155,0.1411
20,21,77.6994982696131,0.1411
20,22,120.538226441168,0.1411
20,23,182.736478328927,0.1411
20,24,180.278621092132,0.1411
20,25,219.889107161341,0.1411
20,26,80.4682870579737,0.1411
20,27,148.097345643576,0.1411
20,28,160.503422315093,0.1411
20,29,173.495698172557,0.1411
21,0,90.7818086866461,0.1409
21,1,190.985224087535,0.1409
21,2,174.853094194095,0.1409
21,3,76.3363416256066,0.1409
21,4,131.93219559062,0.1409
21,5,144.392532069,0.1409
21,6,41.6497808874052,0.1409
21,7,107.901885021483,0.1409
21,8,95.7873376396263,0.1409
21,9,173.477759082104,0.1409
21,10,87.3721237699084,0.1409
21,11,136.122440586147,0.1409
21,12,41.1835615284403,0.1409
21,13,158.992764532143,0.1409
21,14,199.03922199996,0.1409
21,15,167.903957358466,0.1409
21,16,133.635924774306,0.1409
21,17,134.887047684114,0.1409
21,18,130.670194443607,0.1409
21,19,141.130825202412,0.1409
21,20,86.6464454405673,0.1409
21,21,119.221502239531,0.1409
21,22,209.108673099411,0.1409
21,23,108.219623453752,0.1409
21,24,146.761302356366,0.1409
21,25,97.40102996208,0.1409
21,26,117.12798559385,0.1409
21,27,152.427493382348,0.1409
21,28,185.124984700631,0.1409
21,29,97.8615547197895,0.1409
22,0,103.994593722192,0.2169
22,1,91.441129070139,0.2169
22,2,118.848008694402,0.2169
22,3,126.139331066891,0.2169
22,4,86.2294878768863,0.2169
22,5,57.0867414520297,0.2169
22,6,121.249979574813,0.2169
22,7,63.0085496302069,0.2169
22,8,202.472632586333,0.2169
22,9,136.633453534064,0.2169
22,10,86.4010084489613,0.2169
22,11,162.895061490442,0.2169
22,12,111.520364195826,0.2169
22,13,183.935980161575,0.2169
22,14,188.209000010024,0.2169
22,15,157.618222286839,0.2169
22,16,81.9276681281808,0.2169
22,17,159.872891733498,0.2169
22,18,230.752307290492,0.2169
22,19,125.240996660795,0.2169
22,20,70.1813138166102,0.2169
22,21,111.272803225839,0.2169
22,22,100.754313057991,0.2169
22,23,119.239055803614,0.2169
22,24,127.544421694652,0.2169
22,25,83.4718572407032,0.2169
22,26,140.923271432655,0.2169
22,27,129.052731269655,0.2169
22,28,120.497721282757,0.2169
22,29,149.615334485146,0.2169
23,0,108.273503123235,0.1408
23,1,63.3652263417989,0.1408
23,2,177.777618121488,0.1408
23,3,130.851783838392,0.1408
23,4,101.399275007197,0.1408
23,5,99.8706153014315,0.1408
23,6,166.299414449405,0.1408
23,7,103.53220481936,0.1408
23,8,202.340078225142,0.1408
23,9,170.314018494616,0.1408
23,10,140.878941529933,0.1408
23,11,113.175076207954,0.1408
23,12,74.0484866744795,0.1408
23,13,42.422916348919,0.1408
23,14,121.872939311702,0.1408
23,15,153.840268687402,0.1408
23,16,186.588526533415,0.1408
23,17,113.340084514226,0.1408
23,18,100.772652071982,0.1408
23,19,144.86959616025,0.1408
23,20,53.2729665374293,0.1408
23,21,198.344019268481,0.1408
23,22,102.922412326461,0.1408
23,23,167.518214310246,0.1408
23,24,183.888574818929,0.1408
23,25,146.030623146236,0.1408
23,26,153.924207193179,0.1408
23,27,182.273555974289,0.1408
23,28,122.623274698987,0.1408
23,29,149.063193846607,0.1408
24,0,143.999693176029,0.2473
24,1,98.3992629224704,0.2473
24,2,77.9185106341081,0.2473
24,3,167.024794131217,0.2473
24,4,151.956479391641,0.2473
24,5,134.717299245166,0.2473
24,6,106.457376791841,0.2473
24,7,93.7631908825486,0.2473
24,8,124.881275131047,0.2473
24,9,169.23770259626,0.2473
24,10,137.789108589666,0.2473
24,11,147.900908121732,0.2473
24,12,138.618953290773,0.2473
24,13,129.332032085736,0.2473
24,14,156.611882895799,0.2473
24,15,180.651972297154,0.2473
24,16,129.046576266067,0.2473
24,17,149.504569426305,0.2473
24,18,186.370418815207,0.2473
24,19,151.687209129924,0.2473
24,20,133.783154713606,0.2473
24,21,143.884078847681,0.2473
24,22,74.9368296396558,0.2473
24,23,61.8599103085538,0.2473
24,24,148.85210593977,0.2473
24,25,183.504156419083,0.2473
24,26,178.437391691003,0.2473
24,27,179.009747499248,0.2473
24,28,106.221593555464,0.2473
24,29,99.5852287663243,0.2473
25,0,108.559321194848,0.1411
25,1,228.236502780382,0.1411
25,2,139.874765935493,0.1411
25,3,113.347840270353,0.1411
25,4,106.480651221683,0.1411
25,5,158.515542925764,0.1411
25,6,170.00662302166,0.1411
25,7,163.302128321152,0.1411
25,8,159.082949644033,0.1411
25,9,61.4335775083334,0.1411
25,10,207.390015927629,0.1411
25,11,121.027251727083,0.1411
25,12,56.1312488628399,0.1411
25,13,54.3397096775863,0.1411
25,14,154.63879993664,0.1411
25,15,159.912749026541,0.1411
25,16,123.959037773671,0.1411
25,17,93.8917930333513,0.1411
25,18,60.5634342318789,0.1411
25,19,170.454019297661,0.1411
25,20,95.5108352098039,0.1411
25,21,126.061808667339,0.1411
25,22,97.4556752473908,0.1411
25,23,136.53121931348,0.1411
25,24,77.0228809539432,0.1411
25,25,201.118263406287,0.1411
25,26,125.623729915547,0.1411
25,27,140.612323828696,0.1411
25,28,184.786537487413,0.1411
25,29,118.123134089093,0.1411
26,0,132.602084622585,0.1564
26,1,128.23217744847,0.1564
26,2,232.759890225765,0.1564
26,3,144.30789693991,0.1564
26,4,156.574373233733,0.1564
26,5,86.0209149006178,0.1564
26,6,108.556851759584,0.1564
26,7,139.213091433337,0.1564
26,8,168.928228624936,0.1564
26,9,191.792201760129,0.1564
26,10,138.808363518364,0.1564
26,11,104.033262090802,0.1564
26,12,114.415517788864,0.1564
26,13,113.036934545458,0.1564
26,14,74.4065551235732,0.1564
26,15,83.4125237305771,0.1564
26,16,103.887058740773,0.1564
26,17,189.326315062162,0.1564
26,18,93.8756998158553,0.1564
26,19,94.8765083038802,0.1564
26,20,82.1004367255665,0.1564
26,21,88.9074189462279,0.1564
26,22,179.502916503717,0.1564
26,23,176.034733892953,0.1564
26,24,58.94547661941,0.1564
26,25,237.670912889851,0.1564
26,26,151.835095482435,0.1564
26,27,144.462952039916,0.1564
26,28,152.195246327456,0.1564
26,29,122.461360439044,0.1564
27,0,121.657316878208,0.1417
27,1,143.612846996654,0.1417
27,2,100.444068409371,0.1417
27,3,66.5095004864026,0.1417
27,4,113.676532153283,0.1417
27,5,150.734886510652,0.1417
27,6,131.104543902798,0.1417
27,7,120.116067947304,0.1417
27,8,115.508966301303,0.1417
27,9,115.561474065552,0.1417
27,10,145.512313113648,0.1417
27,11,81.5025235223207,0.1417
27,12,110.929963163555,0.1417
27,13,103.319757380974,0.1417
27,14,183.943172521915,0.1417
27,15,168.434314081701,0.1417
27,16,113.672606694761,0.1417
27,17,184.382330989156,0.1417
27,18,120.561987989336,0.1417
27,19,174.025672549625,0.1417
27,20,81.1599116805091,0.1417
27,21,177.9289661262,0.1417
27,22,84.3337804452703,0.1417
27,23,116.508480657052,0.1417
27,24,160.935239832288,0.1417
27,25,137.398220155033,0.1417
27,26,222.232531455512,0.1417
27,27,160.797579272331,0.1417
27,28,124.392590482864,0.1417
27,29,151.120733915004,0.1417
28,0,158.255747712315,0.1403
28,1,157.426195209344,0.1403
28,2,172.617178505871,0.1403
28,3,52.0938073539364,0.1403
28,4,90.9572651517043,0.1403
28,5,114.575337177761,0.1403
28,6,115.0614850741,0.1403
28,7,136.296444990066,0.1403
28,8,153.366822507338,0.1403
28,9,45.2712066347024,0.1403
28,10,87.7429118487438,0.1403
28,11,72.016555066547,0.1403
28,12,140.030502314872,0.1403
28,13,134.654510122415,0.1403
28,14,160.503184347804,0.1403
28,15,49.9985471214593,0.1403
28,16,155.352395136788,0.1403
28,17,108.928746080842,0.1403
28,18,154.109286521183,0.1403
28,19,142.659818008241,0.1403
28,20,121.474521655352,0.1403
28,21,182.101643699125,0.1403
28,22,134.893055351423,0.1403
28,23,77.906928149409,0.1403
28,24,140.530444767945,0.1403
28,25,117.896326510965,0.1403
28,26,129.393221808303,0.1403
28,27,64.8400797940159,0.1403
28,28,169.986533473566,0.1403
28,29,141.775444129258,0.1403
29,0,143.98156243188,0.1408
29,1,106.259460038185,0.1408
29,2,124.689555752276,0.1408
29,3,166.701933077448,0.1408
29,4,88.6144724547689,0.1408
29,5,144.828390854802,0.1408
29,6,74.7623540031374,0.1408
29,7,89.4782317583878,0.1408
29,8,120.583896982592,0.1408
29,9,164.242053840824,0.1408
29,10,112.024485595138,0.1408
29,11,140.64711153726,0.1408
29,12,167.046946112837,0.1408
29,13,107.406950247382,0.1408
29,14,155.641958036916,0.1408
29,15,112.076585402367,0.1408
29,16,176.4808592232,0.1408
29,17,40.6161115078542,0.1408
29,18,153.464157394941,0.1408
29,19,180.844481251457,0.1408
29,20,119.614372258896,0.1408
29,21,93.8377851123101,0.1408
29,22,104.712824416695,0.1408
29,23,153.883407793262,0.1408
29,24,161.515632613293,0.1408
29,25,205.804800561055,0.1408
29,26,62.550402947041,0.1408
29,27,77.2598106170179,0.1408
29,28,101.975572345919,0.1408
29,29,85.3749253426792,0.1408
0,0,99.2382648845684,0.1409
0,1,120.75334755055,0.1409
0,2,123.712341817304,0.1409
0,3,148.392385307049,0.1409
0,4,132.250412895263,0.1409
0,5,195.515117443512,0.1409
0,6,160.594194527824,0.1409
0,7,235.185790079959,0.1409
0,8,95.7583153465739,0.1409
0,9,109.727574163326,0.1409
0,10,278.764288536016,0.1409
0,11,109.030385848331,0.1409
0,12,177.324190804934,0.1409
0,13,282.112891578372,0.1409
0,14,207.184017295678,0.1409
0,15,120.224460543791,0.1409
0,16,132.435270307317,0.1409
0,17,129.940874308096,0.1409
0,18,207.112136107401,0.1409
0,19,119.339207539434,0.1409
0,20,121.895906938041,0.1409
0,21,69.7848910605737,0.1409
0,22,154.633730776542,0.1409
0,23,84.454582316674,0.1409
0,24,128.679975994139,0.1409
0,25,57.2094980487454,0.1409
0,26,108.988896302016,0.1409
0,27,162.38501080148,0.1409
0,28,74.3393483123836,0.1409
0,29,104.681814749861,0.1409
1,0,92.5804089972715,0.1416
1,1,79.8336675741452,0.1416
1,2,132.346542607453,0.1416
1,3,186.488473178695,0.1416
1,4,230.760190575675,0.1416
1,5,87.7959327814777,0.1416
1,6,124.04064477273,0.1416
1,7,144.991824203753,0.1416
1,8,167.187547989118,0.1416
1,9,50.7110105680969,0.1416
1,10,175.346378394917,0.1416
1,11,157.148720808623,0.1416
1,12,211.815331184841,0.1416
1,13,73.4396307650001,0.1416
1,14,78.6542244480089,0.1416
1,15,119.107974468601,0.1416
1,16,78.4496030782181,0.1416
1,17,121.995301231995,0.1416
1,18,187.890637943692,0.1416
1,19,119.855581432198,0.1416
1,20,145.023614005877,0.1416
1,21,117.240195229932,0.1416
1,22,94.1389822748343,0.1416
1,23,140.857634961465,0.1416
1,24,147.531975156913,0.1416
1,25,112.636454040979,0.1416
1,26,55.1254317388119,0.1416
1,27,164.703114695044,0.1416
1,28,203.628877649556,0.1416
1,29,153.387711827405,0.1416
2,0,46.8793169217649,0.1421
2,1,68.2348949025903,0.1421
2,2,105.066442397033,0.1421
2,3,223.008509113735,0.1421
2,4,87.9217405209476,0.1421
2,5,178.671441253829,0.1421
2,6,89.4703611192018,0.1421
2,7,128.267721980172,0.1421
2,8,141.183293217487,0.1421
2,9,132.969594621778,0.1421
2,10,103.667289127185,0.1421
2,11,139.545320971481,0.1421
2,12,140.120769424444,0.1421
2,13,166.807364475271,0.1421
2,14,132.411901815446,0.1421
2,15,139.720235679206,0.1421
2,16,96.6787393203404,0.1421
2,17,73.661258131163,0.1421
2,18,182.213455376017,0.1421
2,19,98.7942544781259,0.1421
2,20,141.111751332251,0.1421
2,21,90.5863237934422,0.1421
2,22,86.2945321075736,0.1421
2,23,88.2898088708543,0.1421
2,24,114.760009383954,0.1421
2,25,189.185857990758,0.1421
2,26,92.0634743630978,0.1421
2,27,42.7991656664753,0.1421
2,28,104.895242562998,0.1421
2,29,111.961502683423,0.1421
3,0,171.217228066776,0.1411
3,1,165.097036111967,0.1411
3,2,126.147712742266,0.1411
3,3,111.233630918714,0.1411
3,4,164.161043370782,0.1411
3,5,178.798737036535,0.1411
3,6,159.435288123376,0.1411
3,7,122.177224954523,0.1411
3,8,125.723548725032,0.1411
3,9,162.218060307982,0.1411
3,10,153.80846438033,0.1411
3,11,98.5617628562569,0.1411
3,12,97.7820359563379,0.1411
3,13,138.031722367663,0.1411
3,14,186.16182218034,0.1411
3,15,258.064283070022,0.1411
3,16,149.461256320625,0.1411
3,17,78.7758689801932,0.1411
3,18,152.696680293037,0.1411
3,19,81.4494529794975,0.1411
3,20,123.209734564904,0.1411
3,21,81.909650633351,0.1411
3,22,98.0729538266107,0.1411
3,23,127.359441525468,0.1411
3,24,103.919535875548,0.1411
3,25,201.251358091134,0.1411
3,26,120.141692023859,0.1411
3,27,111.050072141633,0.1411
3,28,74.6892350783593,0.1411
3,29,219.060528044889,0.1411
4,0,166.522494343759,0.1409
4,1,68.2955581088651,0.1409
4,2,51.2376992013287,0.1409
4,3,107.643977904921,0.1409
4,4,111.366951872354,0.1409
4,5,120.633374815136,0.1409
4,6,179.245394271411,0.1409
4,7,156.04591076037,0.1409
4,8,150.139117514184,0.1409
4,9,161.73815070193,0.1409
4,10,146.90334616051,0.1409
4,11,114.129916302416,0.1409
4,12,209.232628519906,0.1409
4,13,152.175720250151,0.1409
4,14,174.873448113918,0.1409
4,15,169.058945408551,0.1409
4,16,102.788236246767,0.1409
4,17,142.995121691755,0.1409
4,18,114.036651242882,0.1409
4,19,170.742064961568,0.1409
4,20,78.3672807246277,0.1409
4,21,124.043450652329,0.1409
4,22,128.777548536173,0.1409
4,23,126.77359622969,0.1409
4,24,163.944233712694,0.1409
4,25,181.562812567742,0.1409
4,26,163.63905455887,0.1409
4,27,138.328959443328,0.1409
4,28,101.172216009264,0.1409
4,29,136.571907416177,0.1409
5,0,77.358070787672,0.155
5,1,86.9778804309272,0.155
5,2,114.994942087396,0.155
